"Data (mm-dd)","Distrito","Óbitos"
"Abr-08","Ilha Terceira","3"
"Abr-09","Ilha Terceira","2"
"Abr-10","Ilha Terceira","2"
"Abr-11","Ilha Terceira","1"
"Abr-12","Ilha Terceira","3"
"Abr-13","Ilha Terceira","1"
"Abr-14","Ilha Terceira","2"
"Abr-15","Ilha Terceira","4"
"Abr-16","Ilha Terceira","1"
"Abr-17","Ilha Terceira","0"
"Abr-18","Ilha Terceira","3"
"Abr-19","Ilha Terceira","0"
"Abr-20","Ilha Terceira","1"
"Abr-21","Ilha Terceira","3"
"Abr-22","Ilha Terceira","2"
"Abr-23","Ilha Terceira","1"
"Abr-24","Ilha Terceira","2"
"Abr-25","Ilha Terceira","0"
"Abr-26","Ilha Terceira","0"
"Abr-27","Ilha Terceira","1"
"Abr-28","Ilha Terceira","1"
"Abr-29","Ilha Terceira","2"
"Abr-30","Ilha Terceira","4"
"Mai-01","Ilha Terceira","3"
"Mai-02","Ilha Terceira","1"
"Mai-03","Ilha Terceira","3"
"Mai-04","Ilha Terceira","1"
"Mai-05","Ilha Terceira","1"
"Mai-06","Ilha Terceira","2"
"Mai-07","Ilha Terceira","1"
"Mai-08","Ilha Terceira","2"
"Mai-09","Ilha Terceira","1"
"Mai-10","Ilha Terceira","1"
"Mai-11","Ilha Terceira","2"
"Mai-12","Ilha Terceira","1"
"Mai-13","Ilha Terceira","3"
"Mai-14","Ilha Terceira","0"
"Mai-15","Ilha Terceira","0"
"Mai-16","Ilha Terceira","0"
"Mai-17","Ilha Terceira","1"
"Mai-18","Ilha Terceira","1"
"Mai-19","Ilha Terceira","1"
"Mai-20","Ilha Terceira","2"
"Mai-21","Ilha Terceira","0"
"Mai-22","Ilha Terceira","0"
"Mai-23","Ilha Terceira","1"
"Jan-01","Leiria","18"
"Jan-02","Leiria","14"
"Jan-03","Leiria","16"
"Jan-04","Leiria","15"
"Jan-05","Leiria","13"
"Jan-06","Leiria","26"
"Jan-07","Leiria","12"
"Jan-08","Leiria","13"
"Jan-09","Leiria","18"
"Jan-10","Leiria","17"
"Jan-11","Leiria","17"
"Jan-12","Leiria","20"
"Jan-13","Leiria","24"
"Jan-14","Leiria","21"
"Jan-15","Leiria","20"
"Jan-16","Leiria","18"
"Jan-17","Leiria","27"
"Jan-18","Leiria","21"
"Jan-19","Leiria","17"
"Jan-20","Leiria","15"
"Jan-21","Leiria","22"
"Jan-22","Leiria","13"
"Jan-23","Leiria","23"
"Jan-24","Leiria","24"
"Jan-25","Leiria","19"
"Jan-26","Leiria","17"
"Jan-27","Leiria","14"
"Jan-28","Leiria","20"
"Jan-29","Leiria","14"
"Jan-30","Leiria","13"
"Jan-31","Leiria","11"
"Fev-01","Leiria","17"
"Fev-02","Leiria","14"
"Fev-03","Leiria","21"
"Fev-04","Leiria","16"
"Fev-05","Leiria","13"
"Fev-06","Leiria","16"
"Fev-07","Leiria","19"
"Fev-08","Leiria","19"
"Fev-09","Leiria","21"
"Fev-10","Leiria","16"
"Fev-11","Leiria","18"
"Fev-12","Leiria","10"
"Fev-13","Leiria","19"
"Fev-14","Leiria","19"
"Fev-15","Leiria","16"
"Fev-16","Leiria","13"
"Fev-17","Leiria","17"
"Fev-18","Leiria","15"
"Fev-19","Leiria","19"
"Fev-20","Leiria","16"
"Fev-21","Leiria","15"
"Fev-22","Leiria","15"
"Fev-23","Leiria","18"
"Fev-24","Leiria","15"
"Fev-25","Leiria","10"
"Fev-26","Leiria","11"
"Fev-27","Leiria","24"
"Fev-28","Leiria","16"
"Fev-29","Leiria","10"
"Mar-01","Leiria","15"
"Mar-02","Leiria","14"
"Mar-03","Leiria","13"
"Mar-04","Leiria","14"
"Mar-05","Leiria","18"
"Mar-06","Leiria","15"
"Mar-07","Leiria","14"
"Mar-08","Leiria","21"
"Mar-09","Leiria","16"
"Mar-10","Leiria","17"
"Mar-11","Leiria","19"
"Mar-12","Leiria","17"
"Mar-13","Leiria","13"
"Mar-14","Leiria","16"
"Mar-15","Leiria","15"
"Mar-16","Leiria","20"
"Mar-17","Leiria","16"
"Mar-18","Leiria","16"
"Mar-19","Leiria","20"
"Mar-20","Leiria","15"
"Mar-21","Leiria","15"
"Mar-22","Leiria","22"
"Mar-23","Leiria","18"
"Mar-24","Leiria","22"
"Mar-25","Leiria","14"
"Mar-26","Leiria","17"
"Mar-27","Leiria","19"
"Mar-28","Leiria","16"
"Mar-29","Leiria","17"
"Mar-30","Leiria","18"
"Mar-31","Leiria","15"
"Abr-01","Leiria","17"
"Abr-02","Leiria","20"
"Abr-03","Leiria","14"
"Abr-04","Leiria","20"
"Abr-05","Leiria","13"
"Abr-06","Leiria","18"
"Abr-07","Leiria","14"
"Abr-08","Leiria","14"
"Abr-09","Leiria","11"
"Abr-10","Leiria","15"
"Abr-11","Leiria","19"
"Abr-12","Leiria","14"
"Abr-13","Leiria","10"
"Abr-14","Leiria","17"
"Abr-15","Leiria","9"
"Abr-16","Leiria","6"
"Abr-17","Leiria","14"
"Abr-18","Leiria","8"
"Abr-19","Leiria","15"
"Abr-20","Leiria","14"
"Abr-21","Leiria","12"
"Abr-22","Leiria","9"
"Abr-23","Leiria","15"
"Abr-24","Leiria","18"
"Abr-25","Leiria","14"
"Abr-26","Leiria","13"
"Abr-27","Leiria","10"
"Abr-28","Leiria","12"
"Abr-29","Leiria","10"
"Abr-30","Leiria","15"
"Mai-01","Leiria","13"
"Mai-02","Leiria","11"
"Mai-03","Leiria","12"
"Mai-04","Leiria","13"
"Mai-05","Leiria","14"
"Mai-06","Leiria","16"
"Mai-07","Leiria","20"
"Mai-08","Leiria","6"
"Mai-09","Leiria","14"
"Mai-10","Leiria","9"
"Mai-11","Leiria","11"
"Mai-12","Leiria","14"
"Mai-13","Leiria","11"
"Mai-14","Leiria","10"
"Mai-15","Leiria","14"
"Mai-16","Leiria","15"
"Mai-17","Leiria","12"
"Mai-18","Leiria","7"
"Mai-19","Leiria","12"
"Mai-20","Leiria","10"
"Mai-21","Leiria","9"
"Mai-22","Leiria","8"
"Mai-23","Leiria","8"
"Jan-01","Lisboa","62"
"Jan-02","Lisboa","76"
"Jan-03","Lisboa","71"
"Jan-04","Lisboa","69"
"Jan-05","Lisboa","64"
"Jan-06","Lisboa","72"
"Jan-07","Lisboa","84"
"Jan-08","Lisboa","77"
"Jan-09","Lisboa","73"
"Jan-10","Lisboa","65"
"Jan-11","Lisboa","78"
"Jan-12","Lisboa","68"
"Jan-13","Lisboa","79"
"Jan-14","Lisboa","70"
"Jan-15","Lisboa","90"
"Jan-16","Lisboa","85"
"Jan-17","Lisboa","69"
"Jan-18","Lisboa","71"
"Jan-19","Lisboa","68"
"Jan-20","Lisboa","71"
"Jan-21","Lisboa","57"
"Jan-22","Lisboa","63"
"Jan-23","Lisboa","74"
"Jan-24","Lisboa","81"
"Jan-25","Lisboa","85"
"Jan-26","Lisboa","69"
"Jan-27","Lisboa","90"
"Jan-28","Lisboa","61"
"Jan-29","Lisboa","82"
"Jan-30","Lisboa","69"
"Jan-31","Lisboa","74"
"Fev-01","Lisboa","79"
"Fev-02","Lisboa","67"
"Fev-03","Lisboa","70"
"Fev-04","Lisboa","79"
"Fev-05","Lisboa","79"
"Fev-06","Lisboa","72"
"Fev-07","Lisboa","72"
"Fev-08","Lisboa","60"
"Fev-09","Lisboa","58"
"Fev-10","Lisboa","71"
"Fev-11","Lisboa","63"
"Fev-12","Lisboa","61"
"Fev-13","Lisboa","67"
"Fev-14","Lisboa","65"
"Fev-15","Lisboa","75"
"Fev-16","Lisboa","64"
"Fev-17","Lisboa","62"
"Fev-18","Lisboa","65"
"Fev-19","Lisboa","55"
"Fev-20","Lisboa","53"
"Fev-21","Lisboa","62"
"Fev-22","Lisboa","77"
"Fev-23","Lisboa","60"
"Fev-24","Lisboa","71"
"Fev-25","Lisboa","79"
"Fev-26","Lisboa","72"
"Fev-27","Lisboa","71"
"Fev-28","Lisboa","66"
"Fev-29","Lisboa","60"
"Mar-01","Lisboa","67"
"Mar-02","Lisboa","68"
"Mar-03","Lisboa","62"
"Mar-04","Lisboa","51"
"Mar-05","Lisboa","49"
"Mar-06","Lisboa","61"
"Mar-07","Lisboa","63"
"Mar-08","Lisboa","58"
"Mar-09","Lisboa","67"
"Mar-10","Lisboa","59"
"Mar-11","Lisboa","63"
"Mar-12","Lisboa","66"
"Mar-13","Lisboa","74"
"Mar-14","Lisboa","62"
"Mar-15","Lisboa","55"
"Mar-16","Lisboa","72"
"Mar-17","Lisboa","49"
"Mar-18","Lisboa","60"
"Mar-19","Lisboa","67"
"Mar-20","Lisboa","61"
"Mar-21","Lisboa","63"
"Mar-22","Lisboa","54"
"Mar-23","Lisboa","60"
"Mar-24","Lisboa","80"
"Mar-25","Lisboa","60"
"Mar-26","Lisboa","72"
"Mar-27","Lisboa","81"
"Mar-28","Lisboa","63"
"Mar-29","Lisboa","74"
"Mar-30","Lisboa","72"
"Mar-31","Lisboa","74"
"Abr-01","Lisboa","56"
"Abr-02","Lisboa","76"
"Abr-03","Lisboa","64"
"Abr-04","Lisboa","83"
"Abr-05","Lisboa","60"
"Abr-06","Lisboa","70"
"Abr-07","Lisboa","87"
"Abr-08","Lisboa","55"
"Abr-09","Lisboa","82"
"Abr-10","Lisboa","65"
"Abr-11","Lisboa","49"
"Abr-12","Lisboa","72"
"Abr-13","Lisboa","73"
"Abr-14","Lisboa","66"
"Abr-15","Lisboa","62"
"Abr-16","Lisboa","82"
"Abr-17","Lisboa","69"
"Abr-18","Lisboa","74"
"Abr-19","Lisboa","57"
"Abr-20","Lisboa","71"
"Abr-21","Lisboa","61"
"Abr-22","Lisboa","62"
"Abr-23","Lisboa","72"
"Abr-24","Lisboa","55"
"Abr-25","Lisboa","68"
"Abr-26","Lisboa","67"
"Abr-27","Lisboa","56"
"Abr-28","Lisboa","74"
"Abr-29","Lisboa","56"
"Abr-30","Lisboa","60"
"Mai-01","Lisboa","74"
"Mai-02","Lisboa","49"
"Mai-03","Lisboa","67"
"Mai-04","Lisboa","75"
"Mai-05","Lisboa","62"
"Mai-06","Lisboa","62"
"Mai-07","Lisboa","72"
"Mai-08","Lisboa","62"
"Mai-09","Lisboa","63"
"Mai-10","Lisboa","58"
"Mai-11","Lisboa","60"
"Mai-12","Lisboa","70"
"Mai-13","Lisboa","58"
"Mai-14","Lisboa","60"
"Mai-15","Lisboa","51"
"Mai-16","Lisboa","64"
"Mai-17","Lisboa","59"
"Mai-18","Lisboa","44"
"Mai-19","Lisboa","53"
"Mai-20","Lisboa","71"
"Mai-21","Lisboa","68"
"Mai-22","Lisboa","55"
"Mai-23","Lisboa","36"
"Jan-01","Portalegre","6"
"Jan-02","Portalegre","2"
"Jan-03","Portalegre","6"
"Jan-04","Portalegre","7"
"Jan-05","Portalegre","3"
"Jan-06","Portalegre","4"
"Jan-07","Portalegre","4"
"Jan-08","Portalegre","7"
"Jan-09","Portalegre","7"
"Jan-10","Portalegre","3"
"Jan-11","Portalegre","10"
"Jan-12","Portalegre","6"
"Jan-13","Portalegre","5"
"Jan-14","Portalegre","9"
"Jan-15","Portalegre","6"
"Jan-16","Portalegre","6"
"Jan-17","Portalegre","9"
"Jan-18","Portalegre","6"
"Jan-19","Portalegre","6"
"Jan-20","Portalegre","8"
"Jan-21","Portalegre","6"
"Jan-22","Portalegre","7"
"Jan-23","Portalegre","6"
"Jan-24","Portalegre","3"
"Jan-25","Portalegre","7"
"Jan-26","Portalegre","5"
"Jan-27","Portalegre","4"
"Jan-28","Portalegre","5"
"Jan-29","Portalegre","5"
"Jan-30","Portalegre","5"
"Jan-31","Portalegre","7"
"Fev-01","Portalegre","4"
"Fev-02","Portalegre","5"
"Fev-03","Portalegre","7"
"Fev-04","Portalegre","12"
"Fev-05","Portalegre","3"
"Fev-06","Portalegre","7"
"Fev-07","Portalegre","10"
"Fev-08","Portalegre","3"
"Fev-09","Portalegre","5"
"Fev-10","Portalegre","11"
"Fev-11","Portalegre","6"
"Fev-12","Portalegre","8"
"Fev-13","Portalegre","5"
"Fev-14","Portalegre","5"
"Fev-15","Portalegre","8"
"Fev-16","Portalegre","11"
"Fev-17","Portalegre","8"
"Fev-18","Portalegre","3"
"Fev-19","Portalegre","6"
"Fev-20","Portalegre","6"
"Fev-21","Portalegre","3"
"Fev-22","Portalegre","1"
"Fev-23","Portalegre","5"
"Fev-24","Portalegre","7"
"Fev-25","Portalegre","6"
"Fev-26","Portalegre","5"
"Fev-27","Portalegre","2"
"Fev-28","Portalegre","4"
"Fev-29","Portalegre","4"
"Mar-01","Portalegre","2"
"Mar-02","Portalegre","4"
"Mar-03","Portalegre","3"
"Mar-04","Portalegre","3"
"Mar-05","Portalegre","5"
"Mar-06","Portalegre","9"
"Mar-07","Portalegre","6"
"Mar-08","Portalegre","4"
"Mar-09","Portalegre","7"
"Mar-10","Portalegre","4"
"Mar-11","Portalegre","2"
"Mar-12","Portalegre","9"
"Mar-13","Portalegre","1"
"Mar-14","Portalegre","3"
"Mar-15","Portalegre","7"
"Mar-16","Portalegre","10"
"Mar-17","Portalegre","2"
"Mar-18","Portalegre","4"
"Mar-19","Portalegre","11"
"Mar-20","Portalegre","3"
"Mar-21","Portalegre","4"
"Mar-22","Portalegre","8"
"Mar-23","Portalegre","5"
"Mar-24","Portalegre","6"
"Mar-25","Portalegre","5"
"Mar-26","Portalegre","7"
"Mar-27","Portalegre","11"
"Mar-28","Portalegre","6"
"Mar-29","Portalegre","8"
"Mar-30","Portalegre","4"
"Mar-31","Portalegre","7"
"Abr-01","Portalegre","7"
"Abr-02","Portalegre","6"
"Abr-03","Portalegre","10"
"Abr-04","Portalegre","6"
"Abr-05","Portalegre","8"
"Abr-06","Portalegre","4"
"Abr-07","Portalegre","3"
"Abr-08","Portalegre","7"
"Abr-09","Portalegre","7"
"Abr-10","Portalegre","4"
"Abr-11","Portalegre","2"
"Abr-12","Portalegre","4"
"Abr-13","Portalegre","9"
"Abr-14","Portalegre","4"
"Abr-15","Portalegre","5"
"Abr-16","Portalegre","5"
"Abr-17","Portalegre","1"
"Abr-18","Portalegre","3"
"Abr-19","Portalegre","2"
"Abr-20","Portalegre","4"
"Abr-21","Portalegre","3"
"Abr-22","Portalegre","2"
"Abr-23","Portalegre","8"
"Abr-24","Portalegre","7"
"Abr-25","Portalegre","3"
"Abr-26","Portalegre","6"
"Abr-27","Portalegre","6"
"Abr-28","Portalegre","5"
"Abr-29","Portalegre","11"
"Abr-30","Portalegre","3"
"Mai-01","Portalegre","5"
"Mai-02","Portalegre","6"
"Mai-03","Portalegre","7"
"Mai-04","Portalegre","2"
"Mai-05","Portalegre","5"
"Mai-06","Portalegre","4"
"Mai-07","Portalegre","2"
"Mai-08","Portalegre","10"
"Mai-09","Portalegre","4"
"Mai-10","Portalegre","5"
"Mai-11","Portalegre","2"
"Mai-12","Portalegre","5"
"Mai-13","Portalegre","4"
"Mai-14","Portalegre","6"
"Mai-15","Portalegre","2"
"Mai-16","Portalegre","5"
"Mai-17","Portalegre","3"
"Mai-18","Portalegre","1"
"Mai-19","Portalegre","5"
"Mai-20","Portalegre","2"
"Mai-21","Portalegre","2"
"Mai-22","Portalegre","5"
"Mai-23","Portalegre","2"
"Jan-01","Porto","61"
"Jan-02","Porto","67"
"Jan-03","Porto","64"
"Jan-04","Porto","50"
"Jan-05","Porto","48"
"Jan-06","Porto","60"
"Jan-07","Porto","65"
"Jan-08","Porto","61"
"Jan-09","Porto","58"
"Jan-10","Porto","59"
"Jan-11","Porto","52"
"Jan-12","Porto","61"
"Jan-13","Porto","76"
"Jan-14","Porto","57"
"Jan-15","Porto","72"
"Jan-16","Porto","63"
"Jan-17","Porto","45"
"Jan-18","Porto","43"
"Jan-19","Porto","53"
"Jan-20","Porto","46"
"Jan-21","Porto","73"
"Jan-22","Porto","62"
"Jan-23","Porto","56"
"Jan-24","Porto","61"
"Jan-25","Porto","63"
"Jan-26","Porto","53"
"Jan-27","Porto","50"
"Jan-28","Porto","68"
"Jan-29","Porto","54"
"Jan-30","Porto","58"
"Jan-31","Porto","59"
"Fev-01","Porto","54"
"Fev-02","Porto","58"
"Fev-03","Porto","59"
"Fev-04","Porto","58"
"Fev-05","Porto","45"
"Fev-06","Porto","45"
"Fev-07","Porto","49"
"Fev-08","Porto","46"
"Fev-09","Porto","48"
"Fev-10","Porto","52"
"Fev-11","Porto","62"
"Fev-12","Porto","46"
"Fev-13","Porto","58"
"Fev-14","Porto","37"
"Fev-15","Porto","43"
"Fev-16","Porto","48"
"Fev-17","Porto","55"
"Fev-18","Porto","44"
"Fev-19","Porto","54"
"Fev-20","Porto","54"
"Fev-21","Porto","55"
"Fev-22","Porto","60"
"Fev-23","Porto","47"
"Fev-24","Porto","49"
"Fev-25","Porto","40"
"Fev-26","Porto","46"
"Fev-27","Porto","52"
"Fev-28","Porto","42"
"Fev-29","Porto","45"
"Mar-01","Porto","41"
"Mar-02","Porto","51"
"Mar-03","Porto","44"
"Mar-04","Porto","52"
"Mar-05","Porto","45"
"Mar-06","Porto","46"
"Mar-07","Porto","42"
"Mar-08","Porto","39"
"Mar-09","Porto","67"
"Mar-10","Porto","60"
"Mar-11","Porto","52"
"Mar-12","Porto","53"
"Mar-13","Porto","42"
"Mar-14","Porto","46"
"Mar-15","Porto","56"
"Mar-16","Porto","56"
"Mar-17","Porto","47"
"Mar-18","Porto","50"
"Mar-19","Porto","62"
"Mar-20","Porto","48"
"Mar-21","Porto","52"
"Mar-22","Porto","54"
"Mar-23","Porto","48"
"Mar-24","Porto","51"
"Mar-25","Porto","55"
"Mar-26","Porto","59"
"Mar-27","Porto","52"
"Mar-28","Porto","61"
"Mar-29","Porto","48"
"Mar-30","Porto","65"
"Mar-31","Porto","62"
"Abr-01","Porto","61"
"Abr-02","Porto","63"
"Abr-03","Porto","71"
"Abr-04","Porto","74"
"Abr-05","Porto","52"
"Abr-06","Porto","67"
"Abr-07","Porto","55"
"Abr-08","Porto","52"
"Abr-09","Porto","63"
"Abr-10","Porto","63"
"Abr-11","Porto","61"
"Abr-12","Porto","62"
"Abr-13","Porto","51"
"Abr-14","Porto","62"
"Abr-15","Porto","56"
"Abr-16","Porto","50"
"Abr-17","Porto","66"
"Abr-18","Porto","52"
"Abr-19","Porto","45"
"Abr-20","Porto","62"
"Abr-21","Porto","59"
"Abr-22","Porto","52"
"Abr-23","Porto","45"
"Abr-24","Porto","37"
"Abr-25","Porto","52"
"Abr-26","Porto","48"
"Abr-27","Porto","57"
"Abr-28","Porto","44"
"Abr-29","Porto","45"
"Abr-30","Porto","53"
"Mai-01","Porto","44"
"Mai-02","Porto","52"
"Mai-03","Porto","63"
"Mai-04","Porto","48"
"Mai-05","Porto","53"
"Mai-06","Porto","44"
"Mai-07","Porto","50"
"Mai-08","Porto","36"
"Mai-09","Porto","47"
"Mai-10","Porto","41"
"Mai-11","Porto","33"
"Mai-12","Porto","50"
"Mai-13","Porto","36"
"Mai-14","Porto","44"
"Mai-15","Porto","34"
"Mai-16","Porto","49"
"Mai-17","Porto","45"
"Mai-18","Porto","62"
"Mai-19","Porto","48"
"Mai-20","Porto","45"
"Mai-21","Porto","31"
"Mai-22","Porto","44"
"Mai-23","Porto","29"
"Jan-01","Santarém","20"
"Jan-02","Santarém","23"
"Jan-03","Santarém","16"
"Jan-04","Santarém","23"
"Jan-05","Santarém","18"
"Jan-06","Santarém","20"
"Jan-07","Santarém","13"
"Jan-08","Santarém","17"
"Jan-09","Santarém","28"
"Jan-10","Santarém","21"
"Jan-11","Santarém","20"
"Jan-12","Santarém","22"
"Jan-13","Santarém","22"
"Jan-14","Santarém","20"
"Jan-15","Santarém","18"
"Jan-16","Santarém","19"
"Jan-17","Santarém","19"
"Jan-18","Santarém","26"
"Jan-19","Santarém","21"
"Jan-20","Santarém","23"
"Jan-21","Santarém","15"
"Jan-22","Santarém","24"
"Jan-23","Santarém","19"
"Jan-24","Santarém","19"
"Jan-25","Santarém","14"
"Jan-26","Santarém","12"
"Jan-27","Santarém","22"
"Jan-28","Santarém","22"
"Jan-29","Santarém","17"
"Jan-30","Santarém","22"
"Jan-31","Santarém","19"
"Fev-01","Santarém","20"
"Fev-02","Santarém","15"
"Fev-03","Santarém","21"
"Fev-04","Santarém","19"
"Fev-05","Santarém","20"
"Fev-06","Santarém","10"
"Fev-07","Santarém","24"
"Fev-08","Santarém","21"
"Fev-09","Santarém","21"
"Fev-10","Santarém","15"
"Fev-11","Santarém","22"
"Fev-12","Santarém","14"
"Fev-13","Santarém","14"
"Fev-14","Santarém","15"
"Fev-15","Santarém","11"
"Fev-16","Santarém","15"
"Fev-17","Santarém","16"
"Fev-18","Santarém","18"
"Fev-19","Santarém","19"
"Fev-20","Santarém","16"
"Fev-21","Santarém","16"
"Fev-22","Santarém","20"
"Fev-23","Santarém","12"
"Fev-24","Santarém","14"
"Fev-25","Santarém","20"
"Fev-26","Santarém","17"
"Fev-27","Santarém","20"
"Fev-28","Santarém","23"
"Fev-29","Santarém","15"
"Mar-01","Santarém","21"
"Mar-02","Santarém","18"
"Mar-03","Santarém","15"
"Mar-04","Santarém","19"
"Mar-05","Santarém","21"
"Mar-06","Santarém","16"
"Mar-07","Santarém","20"
"Mar-08","Santarém","19"
"Mar-09","Santarém","11"
"Mar-10","Santarém","8"
"Mar-11","Santarém","21"
"Mar-12","Santarém","16"
"Mar-13","Santarém","17"
"Mar-14","Santarém","17"
"Mar-15","Santarém","20"
"Mar-16","Santarém","14"
"Mar-17","Santarém","22"
"Mar-18","Santarém","17"
"Mar-19","Santarém","21"
"Mar-20","Santarém","17"
"Mar-21","Santarém","20"
"Mar-22","Santarém","24"
"Mar-23","Santarém","19"
"Mar-24","Santarém","17"
"Mar-25","Santarém","25"
"Mar-26","Santarém","21"
"Mar-27","Santarém","12"
"Mar-28","Santarém","14"
"Mar-29","Santarém","19"
"Mar-30","Santarém","18"
"Mar-31","Santarém","22"
"Abr-01","Santarém","17"
"Abr-02","Santarém","14"
"Abr-03","Santarém","27"
"Abr-04","Santarém","21"
"Abr-05","Santarém","18"
"Abr-06","Santarém","19"
"Abr-07","Santarém","15"
"Abr-08","Santarém","24"
"Abr-09","Santarém","26"
"Abr-10","Santarém","17"
"Abr-11","Santarém","11"
"Abr-12","Santarém","17"
"Abr-13","Santarém","18"
"Abr-14","Santarém","19"
"Abr-15","Santarém","17"
"Abr-16","Santarém","21"
"Abr-17","Santarém","17"
"Abr-18","Santarém","14"
"Abr-19","Santarém","21"
"Abr-20","Santarém","13"
"Abr-21","Santarém","15"
"Abr-22","Santarém","16"
"Abr-23","Santarém","11"
"Abr-24","Santarém","24"
"Abr-25","Santarém","13"
"Abr-26","Santarém","21"
"Abr-27","Santarém","18"
"Abr-28","Santarém","16"
"Abr-29","Santarém","13"
"Abr-30","Santarém","11"
"Mai-01","Santarém","15"
"Mai-02","Santarém","12"
"Mai-03","Santarém","19"
"Mai-04","Santarém","18"
"Mai-05","Santarém","19"
"Mai-06","Santarém","16"
"Mai-07","Santarém","16"
"Mai-08","Santarém","20"
"Mai-09","Santarém","18"
"Mai-10","Santarém","14"
"Mai-11","Santarém","12"
"Mai-12","Santarém","17"
"Mai-13","Santarém","12"
"Mai-14","Santarém","17"
"Mai-15","Santarém","14"
"Mai-16","Santarém","16"
"Mai-17","Santarém","14"
"Mai-18","Santarém","19"
"Mai-19","Santarém","14"
"Mai-20","Santarém","14"
"Mai-21","Santarém","14"
"Mai-22","Santarém","12"
"Mai-23","Santarém","7"
"Jan-01","Setúbal","27"
"Jan-02","Setúbal","34"
"Jan-03","Setúbal","35"
"Jan-04","Setúbal","35"
"Jan-05","Setúbal","25"
"Jan-06","Setúbal","25"
"Jan-07","Setúbal","32"
"Jan-08","Setúbal","25"
"Jan-09","Setúbal","37"
"Jan-10","Setúbal","22"
"Jan-11","Setúbal","30"
"Jan-12","Setúbal","38"
"Jan-13","Setúbal","34"
"Jan-14","Setúbal","35"
"Jan-15","Setúbal","34"
"Jan-16","Setúbal","28"
"Jan-17","Setúbal","37"
"Jan-18","Setúbal","36"
"Jan-19","Setúbal","30"
"Jan-20","Setúbal","31"
"Jan-21","Setúbal","32"
"Jan-22","Setúbal","40"
"Jan-23","Setúbal","37"
"Jan-24","Setúbal","33"
"Jan-25","Setúbal","38"
"Jan-26","Setúbal","33"
"Jan-27","Setúbal","36"
"Jan-28","Setúbal","27"
"Jan-29","Setúbal","29"
"Jan-30","Setúbal","28"
"Jan-31","Setúbal","37"
"Fev-01","Setúbal","29"
"Fev-02","Setúbal","31"
"Fev-03","Setúbal","30"
"Fev-04","Setúbal","32"
"Fev-05","Setúbal","39"
"Fev-06","Setúbal","25"
"Fev-07","Setúbal","25"
"Fev-08","Setúbal","31"
"Fev-09","Setúbal","26"
"Fev-10","Setúbal","26"
"Fev-11","Setúbal","18"
"Fev-12","Setúbal","29"
"Fev-13","Setúbal","20"
"Fev-14","Setúbal","27"
"Fev-15","Setúbal","26"
"Fev-16","Setúbal","32"
"Fev-17","Setúbal","21"
"Fev-18","Setúbal","23"
"Fev-19","Setúbal","28"
"Fev-20","Setúbal","34"
"Fev-21","Setúbal","27"
"Fev-22","Setúbal","24"
"Fev-23","Setúbal","30"
"Fev-24","Setúbal","32"
"Fev-25","Setúbal","25"
"Fev-26","Setúbal","25"
"Fev-27","Setúbal","27"
"Fev-28","Setúbal","27"
"Fev-29","Setúbal","29"
"Mar-01","Setúbal","27"
"Mar-02","Setúbal","26"
"Mar-03","Setúbal","41"
"Mar-04","Setúbal","21"
"Mar-05","Setúbal","31"
"Mar-06","Setúbal","22"
"Mar-07","Setúbal","30"
"Mar-08","Setúbal","24"
"Mar-09","Setúbal","27"
"Mar-10","Setúbal","33"
"Mar-11","Setúbal","31"
"Mar-12","Setúbal","33"
"Mar-13","Setúbal","32"
"Mar-14","Setúbal","19"
"Mar-15","Setúbal","25"
"Mar-16","Setúbal","16"
"Mar-17","Setúbal","35"
"Mar-18","Setúbal","32"
"Mar-19","Setúbal","24"
"Mar-20","Setúbal","30"
"Mar-21","Setúbal","30"
"Mar-22","Setúbal","21"
"Mar-23","Setúbal","33"
"Mar-24","Setúbal","31"
"Mar-25","Setúbal","32"
"Mar-26","Setúbal","34"
"Mar-27","Setúbal","34"
"Mar-28","Setúbal","28"
"Mar-29","Setúbal","26"
"Mar-30","Setúbal","23"
"Mar-31","Setúbal","25"
"Abr-01","Setúbal","36"
"Abr-02","Setúbal","19"
"Abr-03","Setúbal","36"
"Abr-04","Setúbal","23"
"Abr-05","Setúbal","18"
"Abr-06","Setúbal","25"
"Abr-07","Setúbal","33"
"Abr-08","Setúbal","40"
"Abr-09","Setúbal","26"
"Abr-10","Setúbal","28"
"Abr-11","Setúbal","30"
"Abr-12","Setúbal","30"
"Abr-13","Setúbal","31"
"Abr-14","Setúbal","22"
"Abr-15","Setúbal","22"
"Abr-16","Setúbal","20"
"Abr-17","Setúbal","27"
"Abr-18","Setúbal","27"
"Abr-19","Setúbal","23"
"Abr-20","Setúbal","26"
"Abr-21","Setúbal","20"
"Abr-22","Setúbal","26"
"Abr-23","Setúbal","32"
"Abr-24","Setúbal","21"
"Abr-25","Setúbal","24"
"Abr-26","Setúbal","18"
"Abr-27","Setúbal","17"
"Abr-28","Setúbal","24"
"Abr-29","Setúbal","30"
"Abr-30","Setúbal","26"
"Mai-01","Setúbal","27"
"Mai-02","Setúbal","19"
"Mai-03","Setúbal","22"
"Mai-04","Setúbal","37"
"Mai-05","Setúbal","24"
"Mai-06","Setúbal","28"
"Mai-07","Setúbal","19"
"Mai-08","Setúbal","22"
"Mai-09","Setúbal","24"
"Mai-10","Setúbal","24"
"Mai-11","Setúbal","22"
"Mai-12","Setúbal","24"
"Mai-13","Setúbal","20"
